data,title
"[['江岸区', '6', '543.94 ', '4', '179.88 ', '2', '103.98 ', '0', '0.00 ', '12', '827.80 '], ['江汉区', '7', '638.85 ', '0', '0.00 ', '0', '0.00 ', '0', '196.57 ', '7', '835.42 '], ['硚口区', '12', '995.30 ', '8', '377.95 ', '0', '0.00 ', '0', '0.00 ', '20', '1373.25 '], ['汉阳区', '47', '4357.77 ', '2', '100.04 ', '3', '241.32 ', '0', '0.00 ', '52', '4699.13 '], ['青山区', '6', '621.88 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '6', '621.88 '], ['武昌区', '20', '1663.94 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '20', '1663.94 '], ['洪山区', '73', '6415.70 ', '8', '395.06 ', '1', '39.25 ', '2', '69.40 ', '84', '6919.41 '], ['东西湖区', '13', '1279.56 ', '6', '410.54 ', '5', '261.95 ', '0', '0.00 ', '24', '1952.05 '], ['东湖高新区', '47', '4726.79 ', '0', '0.00 ', '9', '421.01 ', '1', '53.25 ', '57', '5201.05 '], ['经济开发区', '43', '4312.68 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '43', '4312.68 '], ['江夏区', '22', '2378.78 ', '0', '0.00 ', '1', '33.35 ', '0', '0.00 ', '23', '2412.13 '], ['黄陂区', '39', '3759.42 ', '0', '0.00 ', '1', '73.96 ', '12', '762.13 ', '52', '4595.51 '], ['蔡甸区', '27', '2610.63', '0', '0.00 ', '1', '110.03 ', '0', '0.00 ', '28', '2720.66 '], ['新洲区', '39', '4363.05 ', '0', '0.00 ', '3', '130.53 ', '3', '121.28 ', '45', '4614.86 '], ['汉南区', '3', '447.64 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '3', '447.64 '], ['合计', '404', '39115.93 ', '28', '1463.47 ', '26', '1415.38 ', '18', '1202.63 ', '476', '43197.41 ']]",2013年5月26日新建商品房成交统计情况
"[['江岸区', '39', '3796.23 ', '1', '44.10 ', '4', '987.80 ', '0', '16.51 ', '44', '4844.64 '], ['江汉区', '15', '1503.67 ', '2', '275.70 ', '6', '357.11 ', '0', '27.06 ', '23', '2163.54 '], ['硚口区', '9', '680.93 ', '0', '0.00 ', '0', '0.00 ', '3', '172.65 ', '12', '853.58 '], ['汉阳区', '22', '2195.54 ', '1', '58.65 ', '0', '0.00 ', '0', '0.00 ', '23', '2254.19 '], ['青山区', '6', '557.65 ', '0', '0.00 ', '1', '121.51 ', '0', '0.00 ', '7', '679.16 '], ['武昌区', '19', '1872.20 ', '1', '258.41 ', '2', '221.40 ', '0', '34.33 ', '22', '2386.34 '], ['洪山区', '93', '9784.61 ', '4', '152.82 ', '5', '344.96 ', '0', '71.38 ', '102', '10353.77 '], ['东西湖区', '10', '1155.18 ', '0', '0.00 ', '11', '834.30 ', '6', '3309.02 ', '27', '5298.50 '], ['东湖高新区', '42', '4000.18 ', '0', '0.00 ', '3', '208.70 ', '1', '418.65 ', '46', '4627.53 '], ['经济开发区', '5', '566.75 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '5', '566.75 '], ['江夏区', '27', '2884.19 ', '0', '0.00 ', '1', '106.07 ', '2', '234.74 ', '30', '3225.00 '], ['黄陂区', '60', '5682.11 ', '2', '78.92 ', '1', '36.66 ', '6', '410.92 ', '69', '6208.61 '], ['蔡甸区', '17', '1751.76 ', '0', '0.00 ', '6', '526.68 ', '0', '0.00 ', '23', '2278.44 '], ['新洲区', '19', '1972.31 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '19', '1972.31 '], ['汉南区', '1', '97.08 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '1', '97.08 '], ['合计', '384', '38500.39 ', '11', '868.60 ', '40', '3745.19 ', '18', '4695.26 ', '453', '47809.44 ']]",2013年4月2日新建商品房成交统计情况
"[['江岸区', '31', '3078.22 ', '2', '76.18 ', '2', '75.35 ', '0', '0.00 ', '35', '3229.75 '], ['江汉区', '13', '1212.53 ', '0', '0.00 ', '4', '957.09 ', '0', '165.14 ', '17', '2334.76 '], ['硚口区', '0', '0.00 ', '1', '46.28 ', '0', '0.00 ', '2', '86.32 ', '3', '132.60 '], ['汉阳区', '37', '3400.54 ', '6', '371.79 ', '2', '146.25 ', '0', '0.00 ', '45', '3918.58 '], ['青山区', '4', '444.53 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '4', '444.53 '], ['武昌区', '2', '184.50 ', '5', '1241.50 ', '0', '0.00 ', '0', '37.02 ', '7', '1463.02 '], ['洪山区', '122', '12708.78 ', '13', '534.58 ', '4', '198.67 ', '1', '57.70 ', '140', '13499.73 '], ['东西湖区', '18', '1837.10 ', '0', '0.00 ', '3', '145.97 ', '0', '0.00 ', '21', '1983.07 '], ['东湖高新区', '38', '4002.28 ', '2', '162.14 ', '0', '0.00 ', '0', '0.00 ', '40', '4164.42 '], ['经济开发区', '8', '838.13 ', '2', '128.90 ', '1', '43.32 ', '0', '31.27 ', '11', '1041.62 '], ['江夏区', '35', '3743.71 ', '0', '0.00 ', '4', '198.04 ', '0', '0.00 ', '39', '3941.75 '], ['黄陂区', '37', '3522.40 ', '1', '39.11 ', '4', '187.70 ', '12', '579.81 ', '54', '4329.02 '], ['蔡甸区', '6', '560.02 ', '0', '0.00 ', '3', '388.42 ', '0', '0.00 ', '9', '948.44 '], ['新洲区', '17', '1732.22 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '17', '1732.22 '], ['汉南区', '25', '2635.72 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '25', '2635.72 '], ['合计', '393', '39900.68 ', '32', '2600.48 ', '27', '2340.81 ', '15', '957.26 ', '467', '45799.23 ']]",2013年3月31日新建商品房成交统计情况
"[['江岸区', '35', '3483.32 ', '5', '214.89 ', '2', '195.63 ', '0', '0.00 ', '42', '3893.84 '], ['江汉区', '16', '1542.01 ', '3', '947.59 ', '0', '0.00 ', '0', '0.00 ', '19', '2489.60 '], ['硚口区', '27', '2007.54 ', '13', '742.08 ', '5', '527.34 ', '3', '137.52 ', '48', '3414.48 '], ['汉阳区', '106', '9073.48 ', '3', '139.19 ', '6', '424.06 ', '1', '50.68 ', '116', '9687.41 '], ['青山区', '9', '911.93 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '9', '911.93 '], ['武昌区', '85', '10256.48 ', '0', '0.00 ', '1', '39.34 ', '0', '0.00 ', '86', '10295.82 '], ['洪山区', '71', '6639.27 ', '4', '163.42 ', '0', '0.00 ', '2', '100.28 ', '77', '6902.97 '], ['东西湖区', '19', '1898.16 ', '2', '211.76 ', '11', '501.96 ', '2', '1739.24 ', '34', '4351.12 '], ['东湖高新区', '26', '3351.96 ', '2', '125.63 ', '5', '530.33 ', '3', '1027.57 ', '36', '5035.49 '], ['经济开发区', '22', '2262.57 ', '0', '0.00 ', '0', '0.00 ', '0', '31.84 ', '22', '2294.41 '], ['江夏区', '39', '3774.70 ', '0', '0.00 ', '1', '148.08 ', '0', '0.00 ', '40', '3922.78 '], ['黄陂区', '60', '5935.99 ', '5', '270.44 ', '4', '455.56 ', '15', '2167.01 ', '84', '8829.00 '], ['蔡甸区', '29', '2886.02', '0', '0.00 ', '7', '575.34 ', '0', '0.00 ', '36', '3461.36 '], ['新洲区', '41', '4542.41 ', '0', '0.00 ', '0', '0.00 ', '1', '52.02 ', '42', '4594.43 '], ['汉南区', '13', '1441.57 ', '0', '0.00 ', '1', '46.31 ', '0', '0.00 ', '14', '1487.88 '], ['合计', '598', '60007.41 ', '37', '2815.00 ', '43', '3443.95 ', '27', '5306.16 ', '705', '71572.52 ']]",2013年5月27日新建商品房成交统计情况
"[['江岸区', '36', '3783.42 ', '4', '173.34 ', '0', '0.00 ', '0', '0.00 ', '40', '3956.76 '], ['江汉区', '24', '2071.96 ', '0', '0.00 ', '9', '786.88 ', '0', '33.48 ', '33', '2892.32 '], ['硚口区', '19', '1685.94 ', '11', '551.85 ', '5', '482.31 ', '0', '0.00 ', '35', '2720.10 '], ['汉阳区', '36', '3149.44 ', '2', '118.48 ', '3', '299.37 ', '0', '0.00 ', '41', '3567.29 '], ['青山区', '4', '360.23 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '4', '360.23 '], ['武昌区', '93', '11188.41 ', '0', '0.00 ', '1', '74.49 ', '0', '0.00 ', '94', '11262.90 '], ['洪山区', '98', '9718.99 ', '19', '849.64 ', '1', '63.68 ', '0', '0.00 ', '118', '10632.31 '], ['东西湖区', '42', '4125.83 ', '3', '202.85 ', '16', '1002.62 ', '0', '0.00 ', '61', '5331.30 '], ['东湖高新区', '19', '2344.81 ', '2', '117.31 ', '0', '0.00 ', '6', '2908.48 ', '27', '5370.60 '], ['经济开发区', '7', '944.09 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '7', '944.09 '], ['江夏区', '33', '3005.84 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '33', '3005.84 '], ['黄陂区', '55', '5478.09 ', '0', '0.00 ', '1', '97.72 ', '13', '727.63 ', '69', '6303.44 '], ['蔡甸区', '28', '2961.12', '0', '0.00 ', '3', '419.75 ', '0', '0.00 ', '31', '3380.87 '], ['新洲区', '37', '4140.92 ', '0', '0.00 ', '0', '0.00 ', '2', '112.13 ', '39', '4253.05 '], ['汉南区', '4', '415.61 ', '0', '0.00 ', '1', '76.07 ', '0', '0.00 ', '5', '491.68 '], ['合计', '535', '55374.70 ', '41', '2013.47 ', '40', '3302.89 ', '21', '3781.72 ', '637', '64472.78 ']]",2013年5月28日新建商品房成交统计情况
"[['江岸区', '53', '5210.58 ', '19', '839.68 ', '1', '133.05 ', '2', '117.86 ', '75', '6301.17 '], ['江汉区', '21', '1770.76 ', '2', '399.02 ', '10', '866.45 ', '1', '95.59 ', '34', '3131.82 '], ['硚口区', '23', '2361.05 ', '25', '1265.79 ', '3', '196.54 ', '0', '0.00 ', '51', '3823.38 '], ['汉阳区', '54', '4626.81 ', '6', '286.62 ', '5', '509.67 ', '0', '0.00 ', '65', '5423.10 '], ['青山区', '2', '275.53 ', '0', '0.00 ', '36', '1248.94 ', '0', '0.00 ', '38', '1524.47 '], ['武昌区', '32', '3353.44 ', '0', '0.00 ', '4', '250.04 ', '0', '0.00 ', '36', '3603.48 '], ['洪山区', '94', '9754.38 ', '70', '4872.71 ', '17', '1823.54 ', '1', '33.85 ', '182', '16484.48 '], ['东西湖区', '18', '1610.51 ', '2', '957.85 ', '6', '267.50 ', '0', '33.26 ', '26', '2869.12 '], ['东湖高新区', '27', '2970.80 ', '0', '0.00 ', '0', '0.00 ', '3', '108.26 ', '30', '3079.06 '], ['经济开发区', '16', '1682.56 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '16', '1682.56 '], ['江夏区', '33', '3470.95 ', '0', '0.00 ', '28', '1502.01 ', '0', '0.00 ', '61', '4972.96 '], ['黄陂区', '37', '3719.23 ', '1', '53.92 ', '3', '691.43 ', '35', '1994.59 ', '76', '6459.17 '], ['蔡甸区', '36', '4112.97', '0', '0.00 ', '10', '945.19 ', '0', '0.00 ', '46', '5058.16 '], ['新洲区', '61', '6849.30 ', '0', '0.00 ', '0', '0.00 ', '1', '56.04 ', '62', '6905.34 '], ['汉南区', '7', '783.33 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '7', '783.33 '], ['合计', '514', '52552.20 ', '125', '8675.59 ', '123', '8434.36 ', '43', '2439.45 ', '805', '72101.60 ']]",2013年5月30日新建商品房成交统计情况
"[['江岸区', '40', '4065.04 ', '14', '597.54 ', '5', '454.06 ', '0', '0.00 ', '59', '5116.64 '], ['江汉区', '15', '1464.29 ', '6', '628.96 ', '0', '0.00 ', '0', '31.49 ', '21', '2124.74 '], ['硚口区', '8', '835.67 ', '8', '369.64 ', '2', '125.88 ', '1', '1024.10 ', '19', '2355.29 '], ['汉阳区', '64', '5625.65 ', '0', '0.00 ', '10', '644.67 ', '0', '0.00 ', '74', '6270.32 '], ['青山区', '3', '346.35 ', '0', '0.00 ', '33', '1064.96 ', '0', '0.00 ', '36', '1411.31 '], ['武昌区', '20', '2128.93 ', '0', '0.00 ', '2', '323.65 ', '0', '98.22 ', '22', '2550.80 '], ['洪山区', '75', '7621.37 ', '4', '301.01 ', '2', '83.26 ', '1', '33.85 ', '82', '8039.49 '], ['东西湖区', '83', '7550.39 ', '0', '0.00 ', '10', '398.12 ', '0', '0.00 ', '93', '7948.51 '], ['东湖高新区', '24', '2750.16 ', '1', '129.23 ', '2', '161.44 ', '5', '1135.49 ', '32', '4176.32 '], ['经济开发区', '11', '1250.36 ', '0', '0.00 ', '1', '41.76 ', '0', '0.00 ', '12', '1292.12 '], ['江夏区', '49', '4763.68 ', '0', '0.00 ', '3', '266.11 ', '0', '0.00 ', '52', '5029.79 '], ['黄陂区', '59', '6216.02 ', '3', '149.60 ', '0', '0.00 ', '21', '988.71 ', '83', '7354.33 '], ['蔡甸区', '28', '2592.65', '0', '0.00 ', '4', '458.38 ', '0', '0.00 ', '32', '3051.03 '], ['新洲区', '31', '3525.01 ', '0', '0.00 ', '1', '20.89 ', '3', '150.87 ', '35', '3696.77 '], ['汉南区', '4', '419.04 ', '0', '0.00 ', '2', '126.37 ', '0', '0.00 ', '6', '545.41 '], ['合计', '514', '51154.61 ', '36', '2175.98 ', '77', '4169.55 ', '31', '3462.73 ', '658', '60962.87 ']]",2013年5月31日新建商品房成交统计情况
"[['江岸区', '43', '3977.82', '1', '34.58 ', '2', '101.82 ', '0', '28.85 ', '46', '4143.07 '], ['江汉区', '27', '1941.33', '0', '0.00 ', '0', '0.00 ', '0', '27.32 ', '27', '1968.65 '], ['硚口区', '5', '337.62', '0', '0.00 ', '0', '0.00 ', '1', '43.16 ', '6', '380.78 '], ['汉阳区', '30', '2807.41', '3', '162.81 ', '2', '170.04 ', '3', '162.51 ', '38', '3302.77 '], ['青山区', '11', '1127.31', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '11', '1127.31 '], ['武昌区', '24', '2093.18', '5', '169.24 ', '33', '2285.84 ', '0', '63.18 ', '62', '4611.44 '], ['洪山区', '111', '11204.85', '0', '0.00 ', '3', '144.36 ', '4', '3110.66 ', '118', '14459.87 '], ['东西湖区', '14', '1591.36', '0', '0.00 ', '6', '389.77 ', '5', '3795.90 ', '25', '5777.03 '], ['东湖高新区', '21', '2001.57', '0', '0.00 ', '1', '68.79 ', '1', '284.29 ', '23', '2354.65 '], ['经济开发区', '16', '1630.53 ', '0', '0.00 ', '1', '33.45 ', '0', '0.00 ', '17', '1663.98 '], ['江夏区', '44', '4673.21', '1', '83.89 ', '0', '0.00 ', '0', '0.00 ', '45', '4757.10 '], ['黄陂区', '72', '7035.09', '0', '0.00 ', '0', '0.00 ', '30', '1667.62 ', '102', '8702.71 '], ['蔡甸区', '12', '1261.71', '0', '0.00 ', '4', '661.78 ', '0', '0.00 ', '16', '1923.49 '], ['新洲区', '19', '1957.05 ', '0', '0.00 ', '1', '57.12 ', '1', '1663.69 ', '21', '3677.86 '], ['汉南区', '10', '1008.07 ', '0', '0.00 ', '2', '84.18 ', '0', '0.00 ', '12', '1092.25 '], ['合计', '459', '44648.11 ', '10', '450.52 ', '55', '3997.15 ', '45', '10847.18 ', '569', '59942.96 ']]",2013年3月20日新建商品房成交统计情况
"[['江岸区', '53', '6242.86 ', '6', '274.45 ', '5', '540.84 ', '0', '0.00 ', '64', '7058.15 '], ['江汉区', '7', '672.70 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '7', '672.70 '], ['硚口区', '11', '1163.37 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '11', '1163.37 '], ['汉阳区', '26', '2644.23 ', '5', '269.80 ', '0', '0.00 ', '0', '0.00 ', '31', '2914.03 '], ['青山区', '2', '123.04 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '2', '123.04 '], ['武昌区', '31', '3217.00 ', '0', '0.00 ', '12', '569.15 ', '1', '122.00 ', '44', '3908.15 '], ['洪山区', '73', '7850.24 ', '0', '0.00 ', '2', '89.98 ', '0', '0.00 ', '75', '7940.22 '], ['东西湖区', '23', '2243.39 ', '0', '0.00 ', '9', '275.01 ', '2', '130.98 ', '34', '2649.38 '], ['东湖高新区', '50', '5527.22 ', '4', '671.44 ', '0', '0.00 ', '0', '0.00 ', '54', '6198.66 '], ['经济开发区', '13', '2105.26 ', '0', '0.00 ', '0', '0.00 ', '0', '32.84 ', '13', '2138.10 '], ['江夏区', '47', '4529.06', '1', '46.66 ', '0', '0.00 ', '0', '0.00 ', '48', '4575.72 '], ['黄陂区', '34', '3509.03 ', '0', '0.00 ', '4', '327.19 ', '7', '407.14 ', '45', '4243.36 '], ['蔡甸区', '9', '922.03 ', '0', '0.00 ', '7', '297.20 ', '0', '0.00 ', '16', '1219.23 '], ['新洲区', '6', '667.16 ', '0', '0.00 ', '2', '88.83 ', '1', '46.83 ', '9', '802.82 '], ['汉南区', '3', '411.22 ', '0', '0.00 ', '2', '111.69 ', '0', '0.00 ', '5', '522.91 '], ['合计', '388', '41827.81 ', '16', '1262.35 ', '43', '2299.89 ', '11', '739.79 ', '458', '46129.84 ']]",2013年9月5日新建商品房成交统计情况
"[['江岸区', '31', '3234.81 ', '9', '431.37 ', '5', '455.91 ', '0', '0.00 ', '45', '4122.09 '], ['江汉区', '10', '942.78 ', '1', '240.34 ', '0', '0.00 ', '0', '0.00 ', '11', '1183.12 '], ['硚口区', '24', '2359.81 ', '1', '64.60 ', '6', '257.44 ', '0', '0.00 ', '31', '2681.85 '], ['汉阳区', '23', '2146.06 ', '4', '203.56 ', '1', '52.53 ', '2', '101.04 ', '30', '2503.19 '], ['青山区', '2', '223.71 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '2', '223.71 '], ['武昌区', '20', '1989.66 ', '0', '0.00 ', '1', '49.37 ', '2', '113.60 ', '23', '2152.63 '], ['洪山区', '90', '8905.10 ', '1', '41.48 ', '1', '37.48 ', '0', '0.00 ', '92', '8984.06 '], ['东西湖区', '43', '4400.11 ', '0', '0.00 ', '7', '365.36 ', '5', '790.78 ', '55', '5556.25 '], ['东湖高新区', '55', '6020.86 ', '2', '322.10 ', '4', '434.03 ', '0', '0.00 ', '61', '6776.99 '], ['经济开发区', '11', '1695.74 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '11', '1695.74 '], ['江夏区', '47', '4182.59', '2', '111.11 ', '0', '0.00 ', '0', '0.00 ', '49', '4293.70 '], ['黄陂区', '15', '1585.71 ', '0', '0.00 ', '0', '0.00 ', '10', '596.58 ', '25', '2182.29 '], ['蔡甸区', '8', '725.83 ', '0', '0.00 ', '4', '159.07 ', '0', '0.00 ', '12', '884.90 '], ['新洲区', '32', '3287.98 ', '0', '0.00 ', '0', '0.00 ', '1', '56.04 ', '33', '3344.02 '], ['汉南区', '14', '1649.64 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '14', '1649.64 '], ['合计', '425', '43350.39 ', '20', '1414.56 ', '29', '1811.19 ', '20', '1658.04 ', '494', '48234.18 ']]",2013年9月6日新建商品房成交统计情况
"[['江岸区', '33', '3204.78 ', '7', '302.32 ', '6', '984.66 ', '0', '0.00 ', '46', '4491.76 '], ['江汉区', '14', '1274.99 ', '5', '1090.82 ', '1', '117.41 ', '0', '307.05 ', '20', '2790.27 '], ['硚口区', '3', '314.74 ', '2', '106.03 ', '1', '40.81 ', '1', '43.16 ', '7', '504.74 '], ['汉阳区', '32', '3084.94 ', '5', '264.00 ', '1', '107.50 ', '0', '0.00 ', '38', '3456.44 '], ['青山区', '3', '306.72 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '3', '306.72 '], ['武昌区', '5', '404.99 ', '0', '0.00 ', '0', '0.00 ', '1', '37.36 ', '6', '442.35 '], ['洪山区', '95', '9428.55 ', '7', '459.32 ', '5', '418.29 ', '3', '207.06 ', '110', '10513.22 '], ['东西湖区', '11', '1017.84 ', '0', '0.00 ', '1', '69.40 ', '7', '1531.56 ', '19', '2618.80 '], ['东湖高新区', '47', '4532.26 ', '0', '0.00 ', '2', '160.09 ', '1', '55.96 ', '50', '4748.31 '], ['经济开发区', '26', '2415.06 ', '1', '30.07 ', '0', '0.00 ', '0', '0.00 ', '27', '2445.13 '], ['江夏区', '36', '3964.47 ', '1', '83.72 ', '0', '0.00 ', '1', '77.22 ', '38', '4125.41 '], ['黄陂区', '44', '4100.64 ', '1', '55.63 ', '0', '0.00 ', '12', '726.79 ', '57', '4883.06 '], ['蔡甸区', '1', '111.10 ', '0', '0.00 ', '2', '159.83 ', '0', '25.84 ', '3', '296.77 '], ['新洲区', '4', '659.31 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '4', '659.31 '], ['汉南区', '21', '2548.62 ', '0', '0.00 ', '1', '73.82 ', '0', '0.00 ', '22', '2622.44 '], ['合计', '375', '37369.01 ', '29', '2391.91 ', '20', '2131.81 ', '26', '3012.00 ', '450', '44904.73 ']]",2013年3月30日新建商品房成交统计情况
"[['江岸区', '19', '1756.17 ', '1', '34.73 ', '1', '110.26 ', '0', '25.78 ', '21', '1926.94 '], ['江汉区', '27', '2338.87 ', '6', '1089.27 ', '13', '1565.21 ', '0', '199.57 ', '46', '5192.92 '], ['硚口区', '8', '732.87 ', '1', '44.18 ', '0', '0.00 ', '1', '43.16 ', '10', '820.21 '], ['汉阳区', '44', '4249.20 ', '3', '175.36 ', '8', '1105.71 ', '0', '0.00 ', '55', '5530.27 '], ['青山区', '4', '333.20 ', '0', '0.00 ', '1', '24.26 ', '0', '0.00 ', '5', '357.46 '], ['武昌区', '24', '2293.20 ', '1', '258.41 ', '0', '0.00 ', '1', '62.34 ', '26', '2613.95 '], ['洪山区', '112', '11716.27 ', '4', '227.52 ', '0', '0.00 ', '0', '0.00 ', '116', '11943.79 '], ['东西湖区', '22', '2047.63 ', '0', '0.00 ', '5', '216.25 ', '0', '0.00 ', '27', '2263.88 '], ['东湖高新区', '39', '3549.13 ', '1', '79.00 ', '2', '127.51 ', '4', '779.10 ', '46', '4534.74 '], ['经济开发区', '15', '1432.96 ', '3', '392.44 ', '0', '0.00 ', '0', '0.00 ', '18', '1825.40 '], ['江夏区', '32', '3369.47 ', '0', '0.00 ', '1', '197.57 ', '2', '310.45 ', '35', '3877.49 '], ['黄陂区', '40', '3922.89 ', '0', '0.00 ', '3', '96.75 ', '17', '3596.02 ', '60', '7615.66 '], ['蔡甸区', '8', '786.25 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '8', '786.25 '], ['新洲区', '20', '2120.98 ', '0', '0.00 ', '1', '50.27 ', '0', '0.00 ', '21', '2171.25 '], ['汉南区', '8', '852.86 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '8', '852.86 '], ['合计', '422', '41501.95 ', '20', '2300.91 ', '35', '3493.79 ', '25', '5016.42 ', '502', '52313.07 ']]",2013年3月28日新建商品房成交统计情况
"[['江岸区', '35', '3289.87 ', '5', '230.65 ', '1', '55.51 ', '0', '0.00 ', '41', '3576.03 '], ['江汉区', '13', '1155.91 ', '0', '0.00 ', '12', '3200.17 ', '0', '0.00 ', '25', '4356.08 '], ['硚口区', '10', '835.08 ', '7', '412.55 ', '0', '0.00 ', '1', '451.39 ', '18', '1699.02 '], ['汉阳区', '52', '4620.68 ', '11', '473.19 ', '18', '1354.12 ', '0', '0.00 ', '81', '6447.99 '], ['青山区', '4', '402.73 ', '0', '0.00 ', '2', '239.22 ', '0', '0.00 ', '6', '641.95 '], ['武昌区', '33', '3748.24 ', '0', '0.00 ', '3', '223.68 ', '0', '0.00 ', '36', '3971.92 '], ['洪山区', '116', '11717.94 ', '51', '3673.34 ', '23', '4960.69 ', '0', '0.00 ', '190', '20351.97 '], ['东西湖区', '90', '8247.15 ', '7', '647.71 ', '8', '357.40 ', '0', '0.00 ', '105', '9252.26 '], ['东湖高新区', '28', '3308.36 ', '6', '401.38 ', '7', '452.79 ', '0', '0.00 ', '41', '4162.53 '], ['经济开发区', '7', '804.16 ', '0', '0.00 ', '0', '0.00 ', '0', '27.74 ', '7', '831.90 '], ['江夏区', '34', '3353.12 ', '0', '0.00 ', '35', '1772.91 ', '0', '0.00 ', '69', '5126.03 '], ['黄陂区', '41', '3838.15 ', '0', '0.00 ', '1', '38.59 ', '21', '1145.61 ', '63', '5022.35 '], ['蔡甸区', '25', '2796.63', '0', '0.00 ', '1', '110.03 ', '0', '0.00 ', '26', '2906.66 '], ['新洲区', '26', '3176.22 ', '0', '0.00 ', '0', '0.00 ', '2', '112.60 ', '28', '3288.82 '], ['汉南区', '7', '876.50 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '7', '876.50 '], ['合计', '521', '52170.74 ', '87', '5838.82 ', '111', '12765.11 ', '24', '1737.34 ', '743', '72512.01 ']]",2013年5月29日新建商品房成交统计情况
"[['江岸区', '38', '3625.71 ', '9', '413.05 ', '9', '913.84 ', '0', '0.00 ', '56', '4952.60 '], ['江汉区', '7', '532.53 ', '0', '0.00 ', '19', '1136.48 ', '0', '0.00 ', '26', '1669.01 '], ['硚口区', '13', '1343.49 ', '2', '86.17 ', '0', '0.00 ', '0', '0.00 ', '15', '1429.66 '], ['汉阳区', '38', '3479.73 ', '3', '124.58 ', '1', '45.22 ', '1', '50.52 ', '43', '3700.05 '], ['青山区', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 '], ['武昌区', '29', '2273.86 ', '0', '0.00 ', '7', '232.51 ', '0', '0.00 ', '36', '2506.37 '], ['洪山区', '107', '10229.34 ', '14', '662.65 ', '11', '542.63 ', '0', '0.00 ', '132', '11434.62 '], ['东西湖区', '38', '3522.47 ', '0', '0.00 ', '4', '321.05 ', '0', '0.00 ', '42', '3843.52 '], ['东湖高新区', '86', '8455.92 ', '4', '634.42 ', '2', '109.13 ', '0', '0.00 ', '92', '9199.47 '], ['经济开发区', '18', '1850.64 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '18', '1850.64 '], ['江夏区', '39', '3881.83', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '39', '3881.83 '], ['黄陂区', '87', '9436.36 ', '0', '0.00 ', '0', '0.00 ', '2', '175.61 ', '89', '9611.97 '], ['蔡甸区', '10', '1070.75 ', '0', '0.00 ', '0', '0.00 ', '1', '49.24 ', '11', '1119.99 '], ['新洲区', '32', '2571.56 ', '0', '0.00 ', '0', '0.00 ', '1', '1663.69 ', '33', '4235.25 '], ['汉南区', '30', '3418.83 ', '0', '0.00 ', '0', '0.00 ', '0', '0.00 ', '30', '3418.83 '], ['合计', '572', '55693.02 ', '32', '1920.87 ', '53', '3300.86 ', '5', '1939.06 ', '662', '62853.81 ']]",2013年9月7日新建商品房成交统计情况
